pt_l,pt_lbar,pt_l_lead,pt_l_trail,pt_ll,eta_l,eta_lbar,eta_l_lead,eta_l_trail,h_pt_l,h_pt_lbar,h_pt_l_lead,h_pt_l_trail,h_pt_ll,h_eta_l,h_eta_lbar,h_eta_l_lead,h_eta_l_trail,
138.546,52.4285,138.546,52.4285,184.546,-0.34359,-1.44455,-0.34359,-1.44455,171.733,80.8342,171.733,80.8342,250.193,-0.151491,-1.07549,-0.151491,-1.07549,
3.02384,1.51425,3.02384,1.51425,4.53809,0.978162,0.97816,0.978162,0.97816,67.941,33.0135,67.941,33.0135,40.9831,-1.85677,0.433822,-1.85677,0.433822,
5.23819,0.08133,5.23819,0.08133,5.31901,1.35976,0.521898,1.35976,0.521898,196.141,69.7489,196.141,69.7489,133.759,1.20826,-1.06126,1.20826,-1.06126,
1.36807,156.403,156.403,1.36807,156.195,0.382039,0.0467295,0.0467295,0.382039,55.7551,178.508,178.508,55.7551,180.334,1.71333,-0.412747,-0.412747,1.71333,
0.795143,0.625373,0.795143,0.625373,0.558132,-4.15884,-0.820877,-4.15884,-0.820877,86.045,215.016,215.016,86.045,132.836,0.393706,1.5511,1.5511,0.393706,
29.8387,27.1468,29.8387,27.1468,35.3306,1.03016,2.38013,1.03016,2.38013,31.9937,23.0344,31.9937,23.0344,43.2141,0.839417,2.4313,0.839417,2.4313,
81.1472,201.811,201.811,81.1472,269.931,-0.44958,-0.44093,-0.44093,-0.44958,331.447,203.688,331.447,203.688,182.467,-0.239418,-0.484848,-0.239418,-0.484848,
208.411,11.2636,208.411,11.2636,219.456,-1.86342,-2.22769,-1.86342,-2.22769,209.666,414.642,414.642,209.666,205.674,-1.95082,-1.08728,-1.08728,-1.95082,
0.506633,0.365251,0.506633,0.365251,0.87151,-1.54422,-1.56513,-1.54422,-1.56513,84.7098,39.902,84.7098,39.902,90.7171,-2.47285,1.91293,-2.47285,1.91293,
1.03957,2.19556,2.19556,1.03957,3.23512,-0.214178,-0.217417,-0.217417,-0.214178,117.837,270.41,270.41,117.837,174.225,-0.676859,0.91736,0.91736,-0.676859,
2.07641,0.1475,2.07641,0.1475,2.22331,-0.669603,-0.577378,-0.669603,-0.577378,21.8464,71.187,71.187,21.8464,79.2607,-0.382957,2.26997,2.26997,-0.382957,
28.7977,211.357,211.357,28.7977,186.118,1.79015,-1.01105,-1.01105,1.79015,38.9488,216.142,216.142,38.9488,191.433,1.69549,-1.08813,-1.08813,1.69549,
56.3865,33.9371,56.3865,33.9371,90.3006,1.39403,1.38918,1.39403,1.38918,31.9693,118.054,118.054,31.9693,86.3554,-1.35011,1.13321,1.13321,-1.35011,
20.9384,0.171813,20.9384,0.171813,21.0422,1.21217,0.153489,1.21217,0.153489,262.047,20.5785,262.047,20.5785,242.15,-1.17092,1.52282,-1.17092,1.52282,
0.135119,0.0738136,0.135119,0.0738136,0.20893,0.694092,0.691397,0.694092,0.691397,238.249,173.652,238.249,173.652,64.7188,1.09568,-0.959266,1.09568,-0.959266,
29.8145,7.57086,29.8145,7.57086,30.1242,-1.7388,1.94317,-1.7388,1.94317,30.2193,169.684,169.684,30.2193,153.652,-1.7441,-0.959766,-0.959766,-1.7441,
133.735,0.0324456,133.735,0.0324456,133.76,-0.122439,3.13751,-0.122439,3.13751,234.204,138.529,234.204,138.529,96.7811,0.0802711,-1.85907,0.0802711,-1.85907,
0.0381629,0.00591901,0.0381629,0.00591901,0.0440064,-3.10609,-3.11737,-3.10609,-3.11737,130.756,168.104,168.104,130.756,37.3822,0.711177,-1.49261,-1.49261,0.711177,
8.53416,94.0404,94.0404,8.53416,102.573,0.530176,0.505733,0.505733,0.530176,20.714,64.9459,64.9459,20.714,44.9241,-0.496601,1.6974,1.6974,-0.496601,
380.21,91.1743,380.21,91.1743,300.289,1.07275,0.735988,1.07275,0.735988,408.123,85.8341,408.123,85.8341,334.552,1.19579,0.738349,1.19579,0.738349,
266.624,9.9434,266.624,9.9434,256.69,-1.06457,0.780328,-1.06457,0.780328,262.149,213.388,262.149,213.388,58.9571,-1.02687,1.41313,-1.02687,1.41313,
165.7,0.920987,165.7,0.920987,164.791,2.01165,-2.34503,2.01165,-2.34503,161.268,187.937,187.937,161.268,42.9907,2.03984,-1.57255,-1.57255,2.03984,
18.9279,19.849,19.849,18.9279,11.3067,0.422895,0.180056,0.180056,0.422895,131.313,58.7379,131.313,58.7379,73.5852,0.118842,0.505972,0.118842,0.505972,
130.358,35.1563,130.358,35.1563,101.296,-0.712025,-0.559737,-0.712025,-0.559737,177.086,32.0324,177.086,32.0324,147.969,-0.452669,-0.358313,-0.452669,-0.358313,
2.77295,0.117339,2.77295,0.117339,2.86918,-0.641823,-5.18694,-0.641823,-5.18694,124.993,249.272,249.272,124.993,130.282,1.82664,-1.20059,-1.20059,1.82664,
6.70774,32.0269,32.0269,6.70774,38.7256,0.532354,0.542515,0.542515,0.532354,37.4892,377.999,377.999,37.4892,355.835,2.02235,0.350863,0.350863,2.02235,
0.222659,0.0208798,0.222659,0.0208798,0.243516,-2.70958,-2.31599,-2.70958,-2.31599,134.948,136.675,136.675,134.948,43.1433,-1.4191,2.06834,2.06834,-1.4191,
0.0209207,9.29382,9.29382,0.0209207,9.30696,-0.0115249,1.94889,1.94889,-0.0115249,472.278,157.168,472.278,157.168,317.676,1.21874,-1.3314,1.21874,-1.3314,
0.262009,0.0373485,0.262009,0.0373485,0.298978,8.46118,8.45325,8.46118,8.45325,75.6012,110.369,110.369,75.6012,63.1906,-1.75641,1.70542,1.70542,-1.75641,
0.000995942,0.107368,0.107368,0.000995942,0.108363,2.20941,1.83281,1.83281,2.20941,230.139,30.9458,230.139,30.9458,202.223,0.582332,-1.03018,0.582332,-1.03018,
0.0214997,0.412456,0.412456,0.0214997,0.433955,-0.740038,-0.759333,-0.759333,-0.740038,75.5751,66.2045,75.5751,66.2045,31.9649,-1.76889,0.889191,-1.76889,0.889191,
0.0471281,0.069057,0.069057,0.0471281,0.109577,4.98678,5.57453,5.57453,4.98678,86.9984,178.663,178.663,86.9984,100.575,-0.915761,2.15272,2.15272,-0.915761,
0.0197913,0.0611598,0.0611598,0.0197913,0.075832,8.02858,8.93682,8.93682,8.02858,350.447,177.211,350.447,177.211,173.365,-0.265834,1.09545,-0.265834,1.09545,
0.0859698,1.01225,1.01225,0.0859698,1.0925,-5.60645,1.87949,1.87949,-5.60645,164.083,350.23,350.23,164.083,214.445,1.61298,0.990684,0.990684,1.61298,
1.60737,0.221768,1.60737,0.221768,1.38725,1.01357,3.28084,1.01357,3.28084,560.292,43.4223,560.292,43.4223,597.843,1.49386,-0.586743,1.49386,-0.586743,
0.0547056,0.0400362,0.0547056,0.0400362,0.0947257,-2.28223,-2.30122,-2.28223,-2.30122,234.278,456.289,456.289,234.278,228.025,0.247116,1.10818,1.10818,0.247116,
8.22707,515.267,515.267,8.22707,520.592,-0.282086,0.861445,0.861445,-0.282086,40.5784,455.62,455.62,40.5784,418.448,-0.0552308,0.746213,0.746213,-0.0552308,
0.0985747,0.0188036,0.0985747,0.0188036,0.117206,1.19581,1.09564,1.19581,1.09564,105.944,21.9873,105.944,21.9873,88.5286,1.87955,-1.97472,1.87955,-1.97472,
0.208803,0.0229905,0.208803,0.0229905,0.231075,0.850759,1.31595,0.850759,1.31595,105.649,125.919,125.919,105.649,23.0685,0.739239,-0.657318,-0.657318,0.739239,
39.3089,139.711,139.711,39.3089,179.01,0.706471,0.697096,0.697096,0.706471,495.289,25.7147,495.289,25.7147,516.369,0.202709,-2.39891,0.202709,-2.39891,
4.75675,11.2364,11.2364,4.75675,15.9931,0.398564,0.398267,0.398267,0.398564,206.506,62.7464,206.506,62.7464,149.339,-0.57144,1.08123,-0.57144,1.08123,
205.951,353.722,353.722,205.951,339.706,0.78797,0.496476,0.496476,0.78797,246.12,207.852,246.12,207.852,69.0034,1.78664,0.622237,1.78664,0.622237,
14.4172,0.869202,14.4172,0.869202,14.2598,2.36595,-1.45081,2.36595,-1.45081,184.196,198.01,198.01,184.196,35.3256,-2.18746,1.17654,1.17654,-2.18746,
0.317364,0.0234099,0.317364,0.0234099,0.338369,-1.37473,6.60097,-1.37473,6.60097,98.9499,439.341,439.341,98.9499,383.353,-1.19674,-0.550381,-0.550381,-1.19674,
34.5667,127.072,127.072,34.5667,120.84,-1.17724,2.54321,2.54321,-1.17724,40.7885,152.555,152.555,40.7885,135.731,-1.01638,2.49929,2.49929,-1.01638,
0.201517,0.0023481,0.201517,0.0023481,0.203858,0.751829,0.662423,0.751829,0.662423,268.253,79.9248,268.253,79.9248,199.459,0.566823,1.82077,0.566823,1.82077,
14.8176,0.00782803,14.8176,0.00782803,14.8126,-1.18699,-2.5393,-1.18699,-2.5393,202.054,422.085,422.085,202.054,220.925,-2.36785,-0.640842,-0.640842,-2.36785,
8.27065,6.33508,8.27065,6.33508,1.95378,0.843845,-0.702248,0.843845,-0.702248,54.3119,61.8145,61.8145,54.3119,39.3739,0.329595,-0.17079,-0.17079,0.329595,
68.3202,246.428,246.428,68.3202,179,-2.00769,1.64373,1.64373,-2.00769,84.9248,237.828,237.828,84.9248,152.957,-1.79562,1.69206,1.69206,-1.79562,
40.7034,0.248842,40.7034,0.248842,40.5432,1.34165,6.30649,1.34165,6.30649,95.3324,63.8036,95.3324,63.8036,42.07,-1.4146,0.464739,-1.4146,0.464739,
0.476313,28.9178,28.9178,0.476313,28.5738,2.29491,-1.11855,-1.11855,2.29491,201.942,114.346,201.942,114.346,90.5147,0.882745,-1.46313,0.882745,-1.46313,
0.0281488,410.433,410.433,0.0281488,410.413,0.815351,-2.10451,-2.10451,0.815351,58.5007,439.412,439.412,58.5007,384.267,0.129591,-2.0418,-2.0418,0.129591,
0.0194292,7.13377,7.13377,0.0194292,7.13795,2.6639,1.16884,1.16884,2.6639,334.758,194.55,334.758,194.55,141.673,-0.791772,0.994038,-0.791772,0.994038,
0.0785076,0.397434,0.397434,0.0785076,0.47592,4.17946,4.14317,4.14317,4.17946,191.192,153.809,191.192,153.809,298.436,-0.135551,0.223288,-0.135551,0.223288,
0.103099,2.24413,2.24413,0.103099,2.27855,-1.97862,-2.39186,-2.39186,-1.97862,108.593,128.2,128.2,108.593,73.9411,-2.31158,1.79819,1.79819,-2.31158,
0.00606003,0.0410775,0.0410775,0.00606003,0.0458461,4.45659,2.71127,2.71127,4.45659,224.535,188.074,224.535,188.074,40.9526,0.082877,-1.70735,0.082877,-1.70735,
0.416091,6.70803,6.70803,0.416091,7.11496,0.418506,0.78591,0.78591,0.418506,249.657,55.7941,249.657,55.7941,198.476,-1.14535,-0.00846634,-1.14535,-0.00846634,
19.3822,0.0451859,19.3822,0.0451859,19.3741,-0.829375,-5.35513,-0.829375,-5.35513,140.27,23.9076,140.27,23.9076,137.232,-1.30951,0.629801,-1.30951,0.629801,
0.738741,6.92378,6.92378,0.738741,6.42747,-0.543376,-0.46004,-0.46004,-0.543376,230.311,91.5309,230.311,91.5309,261.401,1.29051,-0.376378,1.29051,-0.376378,
1.02589,80.9844,80.9844,1.02589,80.8673,1.23904,0.925157,0.925157,1.23904,299.492,83.86,299.492,83.86,216.773,-0.933961,1.00681,-0.933961,1.00681,
3.12103,20.7684,20.7684,3.12103,17.7344,-1.40894,0.969099,0.969099,-1.40894,51.4408,170.94,170.94,51.4408,122.383,-1.43067,1.69972,1.69972,-1.43067,
0.451392,7.64152,7.64152,0.451392,7.19582,-4.78428,-1.0703,-1.0703,-4.78428,86.1904,77.3152,86.1904,77.3152,30.8957,0.397077,-0.732094,0.397077,-0.732094,
1.5323,0.276382,1.5323,0.276382,1.80826,0.770162,0.781314,0.770162,0.781314,73.6251,123.994,123.994,73.6251,55.4892,-2.42194,1.07738,1.07738,-2.42194,
3.05273,0.00888273,3.05273,0.00888273,3.0571,0.891927,-1.40801,0.891927,-1.40801,190.664,102.298,190.664,102.298,230.625,1.01676,-0.892191,1.01676,-0.892191,
0.0160537,0.126716,0.126716,0.0160537,0.142768,3.07529,2.88451,2.88451,3.07529,35.9263,102.627,102.627,35.9263,82.9607,-0.584378,0.63949,0.63949,-0.584378,
77.3751,3.05723,77.3751,3.05723,74.4496,-1.01483,0.922081,-1.01483,0.922081,58.1579,94.8183,94.8183,58.1579,89.8829,-2.32588,-1.1455,-1.1455,-2.32588,
0.102632,0.0858307,0.102632,0.0858307,0.188448,5.10332,5.09774,5.10332,5.09774,393.488,502.385,502.385,393.488,130.523,0.732247,-1.23845,-1.23845,0.732247,
1.30111,6.73233,6.73233,1.30111,7.92671,-4.46871,-2.13894,-2.13894,-4.46871,180.237,94.8607,180.237,94.8607,138.515,0.96572,-2.41364,0.96572,-2.41364,
172.623,41.2059,172.623,41.2059,196.683,1.74102,1.64511,1.74102,1.64511,45.6108,42.721,45.6108,42.721,6.01348,-1.54717,1.63595,-1.54717,1.63595,
23.4243,40.1572,40.1572,23.4243,63.5354,-1.68775,-1.71268,-1.71268,-1.68775,89.8497,85.3602,89.8497,85.3602,88.2865,-2.15174,2.06186,-2.15174,2.06186,
95.7307,176.595,176.595,95.7307,272.325,-1.327,-1.32675,-1.32675,-1.327,118.848,219.573,219.573,118.848,183.081,-1.67864,-1.49633,-1.49633,-1.67864,
0.0301182,0.147184,0.147184,0.0301182,0.177182,-2.41803,-2.36325,-2.36325,-2.41803,245.36,131.977,245.36,131.977,114.933,0.811644,-1.80078,0.811644,-1.80078,
135.586,316.7,316.7,135.586,218.33,-0.373081,0.451233,0.451233,-0.373081,136.398,311.222,311.222,136.398,209.251,-0.374483,0.466385,0.466385,-0.374483,
0.0240016,0.0559424,0.0559424,0.0240016,0.0799393,-3.9875,-3.94698,-3.94698,-3.9875,128.458,73.098,128.458,73.098,110.243,-1.7892,1.25917,-1.7892,1.25917,
63.4309,0.13807,63.4309,0.13807,63.3443,-0.0366492,-0.450397,-0.0366492,-0.450397,86.1831,214.589,214.589,86.1831,130.674,-0.42381,0.734093,0.734093,-0.42381,
0.0538463,0.160997,0.160997,0.0538463,0.214841,-1.63833,-1.63669,-1.63669,-1.63833,236.898,193.761,236.898,193.761,49.5521,0.859614,-2.27419,0.859614,-2.27419,
1.22772,26.1966,26.1966,1.22772,27.4105,-1.1682,-0.978714,-0.978714,-1.1682,81.6728,135.356,135.356,81.6728,55.5548,-0.847634,1.45894,1.45894,-0.847634,
0.0841877,0.00793176,0.0841877,0.00793176,0.0803025,-4.66603,-5.26517,-4.66603,-5.26517,31.0945,187.126,187.126,31.0945,161.977,-0.267727,1.84243,1.84243,-0.267727,
60.6763,4.59017,60.6763,4.59017,65.2424,-1.45117,-1.45208,-1.45117,-1.45208,249.756,51.39,249.756,51.39,201.753,-0.787219,-0.753381,-0.787219,-0.753381,
0.00905776,0.0459709,0.0459709,0.00905776,0.0550287,-1.68889,-1.75336,-1.75336,-1.68889,87.4278,75.6244,87.4278,75.6244,109.855,-0.8804,1.56214,-0.8804,1.56214,
2.65091,22.4893,22.4893,2.65091,19.9814,-1.32655,-1.33993,-1.33993,-1.32655,152.822,199.616,199.616,152.822,75.3281,-1.69126,0.366883,0.366883,-1.69126,
0.261102,0.496782,0.496782,0.261102,0.757883,2.60766,2.6139,2.6139,2.60766,65.3567,85.3041,85.3041,65.3567,56.334,-0.151226,0.920033,0.920033,-0.151226,
0.0190651,0.0142432,0.0190651,0.0142432,0.0330952,2.32918,1.85477,2.32918,1.85477,28.7261,45.0193,45.0193,28.7261,50.4364,2.09748,-0.733743,-0.733743,2.09748,
0.170748,1.81494,1.81494,0.170748,1.98394,-1.70289,1.6184,1.6184,-1.70289,159.288,111.961,159.288,111.961,111.879,0.995052,-1.13557,0.995052,-1.13557,
14.6525,0.398595,14.6525,0.398595,15.0498,-1.76945,-1.69114,-1.76945,-1.69114,42.021,224.867,224.867,42.021,190.12,0.743792,-1.1307,-1.1307,0.743792,
0.680857,3.67292,3.67292,0.680857,4.22226,-5.23836,-5.5183,-5.5183,-5.23836,652.061,40.6328,652.061,40.6328,653.23,0.702285,0.091019,0.702285,0.091019,
311.791,110.681,311.791,110.681,208.055,0.903259,1.77499,0.903259,1.77499,382.112,102.044,382.112,102.044,280.153,1.12797,1.72913,1.12797,1.72913,
0.192582,4.70034,4.70034,0.192582,4.6108,1.76632,1.01327,1.01327,1.76632,305.442,235.514,305.442,235.514,106.643,0.961241,0.706829,0.961241,0.706829,
12.7827,45.4071,45.4071,12.7827,33.569,-1.38261,-1.37573,-1.37573,-1.38261,281.841,39.9134,281.841,39.9134,252.495,-2.07467,-0.79967,-2.07467,-0.79967,
0.101261,0.0336059,0.101261,0.0336059,0.134129,0.852085,0.444974,0.852085,0.444974,56.755,32.2575,56.755,32.2575,31.7616,0.759467,-0.997627,0.759467,-0.997627,
0.0244806,11.9707,11.9707,0.0244806,11.9462,-5.19352,-2.29129,-2.29129,-5.19352,49.1051,55.8118,55.8118,49.1051,48.7174,-2.49558,2.24864,2.24864,-2.49558,
10.8788,0.065445,10.8788,0.065445,10.8141,1.04577,3.60441,1.04577,3.60441,157.803,216.315,216.315,157.803,61.7167,-0.19372,1.48424,1.48424,-0.19372,
0.0895774,0.092244,0.092244,0.0895774,0.181819,4.86966,4.89941,4.89941,4.86966,317.599,272.896,317.599,272.896,47.2535,1.92031,-1.14329,1.92031,-1.14329,
9.68412,0.854178,9.68412,0.854178,10.4701,0.764803,0.824096,0.764803,0.824096,51.8567,159.153,159.153,51.8567,123.418,-0.149229,1.9141,1.9141,-0.149229,
0.146394,0.0175307,0.146394,0.0175307,0.163831,2.48804,2.8375,2.48804,2.8375,37.4397,42.8186,42.8186,37.4397,65.7529,0.904818,-2.2591,-2.2591,0.904818,
4.13138,43.8848,43.8848,4.13138,48.0162,0.286681,0.199041,0.199041,0.286681,52.7075,152.451,152.451,52.7075,196.217,0.832265,-0.251061,-0.251061,0.832265,
0.338988,57.5643,57.5643,0.338988,57.8831,0.627049,-1.47341,-1.47341,0.627049,75.1336,101.805,101.805,75.1336,37.6277,-1.07692,2.21744,2.21744,-1.07692,
24.0385,27.7607,27.7607,24.0385,17.7495,1.41889,-2.23553,-2.23553,1.41889,30.8576,24.9304,30.8576,24.9304,11.8874,1.14646,-2.32416,1.14646,-2.32416,
0.0666257,0.297581,0.297581,0.0666257,0.364196,-1.72795,-1.70926,-1.70926,-1.72795,31.6265,123.899,123.899,31.6265,96.6954,-2.19935,1.52613,1.52613,-2.19935,
0.336419,0.134839,0.336419,0.134839,0.471067,-2.09368,-2.09247,-2.09368,-2.09247,72.4817,51.1531,72.4817,51.1531,39.6287,0.375965,1.28197,0.375965,1.28197,
26.1398,0.282582,26.1398,0.282582,26.4223,-1.29201,-1.35687,-1.29201,-1.35687,71.5812,72.4981,72.4981,71.5812,52.0635,-0.935945,2.10687,2.10687,-0.935945,
0.0033485,0.142246,0.142246,0.0033485,0.144768,3.65274,4.09963,4.09963,3.65274,195.269,168.817,195.269,168.817,54.6014,1.70686,-0.336631,1.70686,-0.336631,
753.257,38.445,753.257,38.445,714.853,-0.514822,-0.466483,-0.514822,-0.466483,732.417,39.5815,732.417,39.5815,692.982,-0.537007,-0.463683,-0.537007,-0.463683,
0.183973,46.5709,46.5709,0.183973,46.429,-2.08272,-1.21278,-1.21278,-2.08272,101.781,46.3393,101.781,46.3393,67.8423,1.93199,-1.18119,1.93199,-1.18119,
0.525309,0.336292,0.525309,0.336292,0.861385,0.115619,0.0995698,0.115619,0.0995698,304.839,57.2425,304.839,57.2425,248.322,1.5928,-0.328897,1.5928,-0.328897,
76.7717,88.5551,88.5551,76.7717,21.91,2.55487,-0.479178,-0.479178,2.55487,87.0422,91.5735,91.5735,87.0422,10.5955,2.47395,-0.415915,-0.415915,2.47395,
0.542047,0.354463,0.542047,0.354463,0.896003,0.460889,0.469944,0.460889,0.469944,44.9639,327.935,327.935,44.9639,360.373,1.75447,-0.47396,-0.47396,1.75447,
3.42923,0.694212,3.42923,0.694212,2.76366,-0.554333,-5.49442,-0.554333,-5.49442,73.6878,33.3535,73.6878,33.3535,47.1122,0.257387,-1.87472,0.257387,-1.87472,
0.047169,0.156036,0.156036,0.047169,0.203191,-6.56098,-6.79125,-6.79125,-6.56098,298.394,336.387,336.387,298.394,459.75,1.00022,0.524246,0.524246,1.00022,
0.0139342,33.9725,33.9725,0.0139342,33.9634,4.58266,1.63957,1.63957,4.58266,70.8354,38.4226,70.8354,38.4226,42.2665,1.27011,-1.38565,1.27011,-1.38565,
0.0728118,3.20949,3.20949,0.0728118,3.24934,4.91438,0.880163,0.880163,4.91438,158.023,178.421,178.421,158.023,96.1348,-2.08137,0.355747,0.355747,-2.08137,
0.00585327,0.043199,0.043199,0.00585327,0.0490462,-3.05703,-3.07688,-3.07688,-3.05703,28.1886,103.157,103.157,28.1886,81.2904,0.81472,-1.07051,-1.07051,0.81472,
0.914746,91.4759,91.4759,0.914746,91.7798,-0.807971,-1.16639,-1.16639,-0.807971,63.5145,90.1807,90.1807,63.5145,98.4787,1.97441,-1.17459,-1.17459,1.97441,
0.105696,0.0731771,0.105696,0.0731771,0.17887,-1.02007,-1.03663,-1.02007,-1.03663,172.281,88.4554,172.281,88.4554,254.85,-0.75749,1.20788,-0.75749,1.20788,
0.0363599,0.013788,0.0363599,0.013788,0.0498452,9.29633,9.42095,9.29633,9.42095,55.0025,427.165,427.165,55.0025,391.414,-0.987615,-0.628558,-0.628558,-0.987615,
0.136289,1.96247,1.96247,0.136289,2.09863,1.68852,0.298538,0.298538,1.68852,575.911,288.065,575.911,288.065,290.649,0.969224,-0.279636,0.969224,-0.279636,
0.125802,1.00321,1.00321,0.125802,1.12901,-3.10742,0.188611,0.188611,-3.10742,243.511,190.375,243.511,190.375,53.3491,0.935422,-0.407805,0.935422,-0.407805,
35.8506,67.5917,67.5917,35.8506,32.7441,-1.88079,1.61667,1.61667,-1.88079,22.7084,70.4027,70.4027,22.7084,50.4759,-2.34868,1.61014,1.61014,-2.34868,
0.0886735,0.177518,0.177518,0.0886735,0.266191,1.86587,1.8656,1.8656,1.86587,85.9959,114.661,114.661,85.9959,64.2202,-1.79516,1.79012,1.79012,-1.79516,
0.260948,0.18389,0.260948,0.18389,0.444834,-3.63611,-3.67397,-3.63611,-3.67397,90.7416,77.7413,90.7416,77.7413,78.7947,0.754724,1.36746,0.754724,1.36746,
77.6149,1.16498,77.6149,1.16498,78.7323,1.08952,1.04291,1.08952,1.04291,49.9202,107.623,107.623,49.9202,87.8832,-1.85368,1.65685,1.65685,-1.85368,
3.06169,2.23899,3.06169,2.23899,5.30067,1.457,1.45317,1.457,1.45317,48.5235,119.219,119.219,48.5235,70.6986,0.280442,-0.244495,-0.244495,0.280442,
122.537,381.109,381.109,122.537,265.852,0.208258,-1.3099,-1.3099,0.208258,125.515,401.05,401.05,125.515,285.616,0.274098,-1.31545,-1.31545,0.274098,
1.63904,1.23518,1.63904,1.23518,2.87421,-2.4891,-2.48298,-2.4891,-2.48298,52.6617,62.3985,62.3985,52.6617,110.172,2.19254,-1.89345,-1.89345,2.19254,
0.0948598,0.0556846,0.0948598,0.0556846,0.150544,3.45659,3.49291,3.45659,3.49291,105.91,153.191,153.191,105.91,51.2102,1.28302,-1.78998,-1.78998,1.28302,
35.2218,0.339054,35.2218,0.339054,35.3497,-0.103207,5.81008,-0.103207,5.81008,111.91,103.569,111.91,103.569,76.5185,0.215052,-1.8034,0.215052,-1.8034,
11.2426,0.0215971,11.2426,0.0215971,11.2261,-0.625126,-0.873495,-0.625126,-0.873495,230.461,135,230.461,135,124.767,1.70037,-1.31211,1.70037,-1.31211,
0.182638,0.0129377,0.182638,0.0129377,0.185783,-3.74473,-3.89979,-3.74473,-3.89979,199.65,72.1766,199.65,72.1766,136.464,-0.714344,2.28341,-0.714344,2.28341,
0.183756,35.5269,35.5269,0.183756,35.5326,2.25178,-0.49326,-0.49326,2.25178,235.807,38.941,235.807,38.941,265.07,0.359939,-0.52432,0.359939,-0.52432,
0.207776,0.00128939,0.207776,0.00128939,0.209012,-1.14744,-1.12113,-1.14744,-1.12113,34.9165,80.2655,80.2655,34.9165,63.1648,1.86912,-0.739103,-0.739103,1.86912,
6.2588,0.115177,6.2588,0.115177,6.30902,1.23165,4.84351,1.23165,4.84351,102.583,335.328,335.328,102.583,232.754,1.16589,-1.37657,-1.37657,1.16589,
59.3703,7.526,59.3703,7.526,52.8686,-1.43043,1.32728,-1.43043,1.32728,95.2935,132.195,132.195,95.2935,78.094,-1.89838,1.33936,1.33936,-1.89838,
73.1202,0.0704197,73.1202,0.0704197,73.1149,1.58843,-2.46946,1.58843,-2.46946,89.8288,26.0598,89.8288,26.0598,72.556,-0.93419,0.888769,-0.93419,0.888769,
403.738,212.781,403.738,212.781,192.892,-0.593507,0.908996,-0.593507,0.908996,395.345,278.19,395.345,278.19,131.723,-0.669266,0.591486,-0.669266,0.591486,
6.13403,0.0431274,6.13403,0.0431274,6.16643,1.26967,-5.89399,1.26967,-5.89399,283.46,181.644,283.46,181.644,129.904,1.23632,-1.52285,1.23632,-1.52285,
78.7503,67.6508,78.7503,67.6508,127.399,1.06213,-0.517504,1.06213,-0.517504,41.759,50.7946,50.7946,41.759,24.0033,0.256246,-0.984943,-0.984943,0.256246,
5.97806,4.58351,5.97806,4.58351,1.43188,0.711916,-1.35951,0.711916,-1.35951,229.153,194.668,229.153,194.668,56.6006,-1.54126,0.0466053,-1.54126,0.0466053,
50.8322,45.5255,50.8322,45.5255,36.8099,-0.447504,2.24014,-0.447504,2.24014,43.394,65.2235,65.2235,43.394,32.4653,-0.530142,1.92096,1.92096,-0.530142,
109.693,1.10748,109.693,1.10748,109.952,1.90934,1.08415,1.90934,1.08415,89.2773,52.4112,89.2773,52.4112,39.6509,2.11872,-0.364334,2.11872,-0.364334,
0.0547661,0.0186513,0.0547661,0.0186513,0.0732224,-0.965399,-1.85627,-0.965399,-1.85627,35.7421,76.5867,76.5867,35.7421,41.0556,1.67287,-1.558,-1.558,1.67287,
22.5023,0.218636,22.5023,0.218636,22.7208,0.383737,1.21335,0.383737,1.21335,99.9026,105.86,105.86,99.9026,79.6988,-1.76591,0.896878,0.896878,-1.76591,
2.54085,0.424069,2.54085,0.424069,2.96491,0.636365,0.580177,0.636365,0.580177,117.656,152.017,152.017,117.656,93.913,0.206558,-0.400639,-0.400639,0.206558,
5.97002,0.183978,5.97002,0.183978,5.80694,1.17022,-1.85955,1.17022,-1.85955,234.621,61.8469,234.621,61.8469,178.345,-0.692073,1.45351,-0.692073,1.45351,
6.56782,0.0284477,6.56782,0.0284477,6.56667,-2.35387,2.77879,-2.35387,2.77879,145.18,53.3933,145.18,53.3933,141.168,-1.45529,1.06375,-1.45529,1.06375,
16.6631,8.75063,16.6631,8.75063,11.1168,1.53571,-0.309868,1.53571,-0.309868,213.233,254.933,254.933,213.233,45.2115,-0.806143,1.35143,1.35143,-0.806143,
