b_eta_lead,h_l_pt,h_lbar_pt,h_l_pt_lead,h_l_pt_trail,h_l_eta,h_lbar_eta,h_l_eta_lead,h_l_eta_trail,h_ll_pt,h_ll_m,h_l_abs_diff_phi,h_l_diff_abs_eta,h_b_pt_lead,h_b_pt_trail,h_b_eta_lead,h_b_eta_trail,h_bb_pt,h_bb_m,
-0.939846,81.1826,136.509,136.509,81.1826,-0.834952,1.4542,1.4542,-0.834952,57.067,363.917,3.27454,-0.619247,178.166,31.7575,-0.939846,1.66409,167.037,286.849,
1.48199,28.0779,214.097,214.097,28.0779,-0.549665,1.71949,1.71949,-0.549665,195.164,259.415,3.92278,-1.16982,244.668,202.354,1.48199,-1.11155,45.3491,875.687,
0.0225758,272.719,47.4656,272.719,47.4656,-0.777842,-0.778146,-0.777842,-0.778146,229.86,222.896,3.54679,-0.000303281,299.634,213.765,0.0225758,-1.45007,361.686,547.619,
1.81477,70.7245,82.5702,82.5702,70.7245,-0.045191,0.870506,0.870506,-0.045191,44.8662,163.508,2.56746,-0.825315,225.921,83.141,1.81477,-0.163889,171.265,411.267,
2.20101,34.5661,41.9934,41.9934,34.5661,1.73831,-0.766762,-0.766762,1.73831,61.8117,130.497,1.26917,0.971545,159.285,63.3144,2.20101,-1.56997,161.602,665.59,
-1.46989,147.237,104.442,147.237,104.442,1.01817,-1.20338,1.01817,-1.20338,99.751,407.568,2.39797,-0.185211,206.336,56.3449,-1.46989,0.414881,194.01,297.416,
0.347275,632.224,34.131,632.224,34.131,0.583547,-0.0056997,0.583547,-0.0056997,630.581,232.611,1.64592,0.577847,779.287,132.786,0.347275,-0.480313,652.193,695.86,
-1.60361,266.17,38.3329,266.17,38.3329,-2.21845,-0.863146,-2.21845,-0.863146,234.98,243.512,2.56439,1.3553,310.018,171.211,-1.60361,-1.37146,179.866,452.587,
-1.65864,56.5522,31.1363,56.5522,31.1363,0.719869,-1.08306,0.719869,-1.08306,38.9183,116.734,2.42392,-0.363193,176.237,175.981,-1.65864,1.95641,61.2752,1101.63,
-2.1057,58.541,55.9607,58.541,55.9607,-2.32989,2.22496,-2.32989,2.22496,57.3611,561.094,2.09305,0.10493,154.49,106.294,-2.1057,2.06381,60.331,1046.21,
0.236097,160.199,177.007,177.007,160.199,-0.194403,1.55974,1.55974,-0.194403,28.2509,474.301,3.00664,-1.36534,440.159,193.131,0.236097,0.994027,247.033,626.284,
-1.82479,56.4068,34.8018,56.4068,34.8018,0.528435,-2.40961,0.528435,-2.40961,52.2335,197.051,2.00862,-1.88118,151.927,144.259,-1.82479,1.13151,20.8569,683.876,
-1.71818,28.4704,97.7926,97.7926,28.4704,-2.30266,1.5571,1.5571,-2.30266,70.1758,370.983,2.93443,0.745568,99.7596,40.5281,-1.71818,1.25395,136.552,269.114,
2.39368,70.9719,50.2442,70.9719,50.2442,0.40871,1.2893,0.40871,1.2893,33.3438,128.569,3.58254,-0.880592,115.262,64.5939,2.39368,-0.0304999,104.923,304.034,
-1.38983,83.7717,45.1163,83.7717,45.1163,-0.82008,2.55679,-0.82008,2.55679,54.66,341.838,2.50214,-1.73671,204.285,130.222,-1.38983,1.55872,174.615,733.311,
-1.97978,111.503,43.3573,111.503,43.3573,1.83671,-1.15624,1.83671,-1.15624,81.4131,323.03,2.48944,0.680467,134.693,84.8499,-1.97978,2.03576,116.153,803.916,
1.17238,266.614,58.9959,266.614,58.9959,1.53229,-0.340588,1.53229,-0.340588,207.64,369.075,3.16564,1.19171,410.104,106.411,1.17238,0.286749,331.206,444.999,
1.55123,103.042,84.7252,103.042,84.7252,2.14411,-0.419039,2.14411,-0.419039,38.1137,360.978,3.50124,1.72507,138.095,92.2777,1.55123,-1.90213,55.3417,655.13,
1.99994,41.185,223.145,223.145,41.185,1.85354,-0.86902,-0.86902,1.85354,256.63,355.109,0.673278,0.984521,540.96,97.5546,1.99994,0.675889,492.735,524.397,
-0.327629,72.5188,32.9814,72.5188,32.9814,0.279839,-1.88343,0.279839,-1.88343,46.056,159.084,2.65378,-1.60359,550.738,420.475,-0.327629,-1.8644,132.95,1274.38,
1.66241,61.5852,39.0538,61.5852,39.0538,1.31152,-1.33812,1.31152,-1.33812,38.5642,195.015,3.79113,-0.0266003,261.086,251.956,1.66241,-0.58694,64.8569,871.542,
0.967924,32.1525,87.7573,87.7573,32.1525,0.756224,-1.13268,-1.13268,0.756224,68.8222,151.928,3.92492,-0.376452,319.766,244.238,0.967924,-1.38003,153.325,982.291,
2.41323,32.7628,85.1269,85.1269,32.7628,2.10562,-1.22573,-1.22573,2.10562,83.7969,281.821,1.80566,0.879886,169.554,102.649,2.41323,-1.01803,158.169,744.295,
-1.2784,50.7372,417.72,417.72,50.7372,-0.938756,-0.615941,-0.615941,-0.938756,383.776,272.755,3.93341,0.322815,633.622,136.234,-1.2784,-1.16334,498.233,592.482,
1.76253,566.373,301.289,566.373,301.289,0.873823,-0.218679,0.873823,-0.218679,271.276,950.789,3.28122,0.655144,511.786,98.5296,1.76253,0.0895094,584.25,461.173,
0.896592,191.03,217.198,217.198,191.03,1.18277,-0.331149,-0.331149,1.18277,37.2431,529.12,3.0114,0.851619,162.713,45.9557,0.896592,0.169591,147.626,162.129,
1.26154,90.0303,22.2697,90.0303,22.2697,-1.6955,2.50468,-1.6955,2.50468,67.8905,371.146,3.04782,-0.809188,85.7949,56.5516,1.26154,-2.18582,29.8433,403.582,
1.11935,91.4978,77.7803,91.4978,77.7803,0.761706,1.36797,0.761706,1.36797,79.1797,158.375,2.18065,-0.606264,612.048,360.277,1.11935,1.62246,275.363,970.633,
1.41167,46.4917,106.387,106.387,46.4917,0.34068,-0.352976,-0.352976,0.34068,60.1305,149.107,3.21724,-0.0122951,409.102,81.9281,1.41167,-1.05237,358.045,670.532,
0.931735,229.556,118.136,229.556,118.136,1.69175,-1.46426,1.69175,-1.46426,150.684,825.687,3.76779,0.227495,88.6968,78.6888,0.931735,-0.783194,63.8002,225.163,
-1.56043,164.163,83.5358,164.163,83.5358,-0.743741,2.15719,-0.743741,2.15719,134.207,515.88,2.18991,-1.41345,92.2127,52.3519,-1.56043,1.97719,42.329,419.966,
1.15,65.167,336.074,336.074,65.167,1.39093,-1.37114,-1.37114,1.39093,271.102,625.961,3.211,0.0197926,101.602,44.5862,1.15,-1.77941,64.2841,306.16,
-1.15162,122.677,127.289,127.289,122.677,-1.64489,1.284,1.284,-1.64489,48.9394,567.282,3.534,0.360886,279.112,87.6206,-1.15162,1.31373,227.985,572.068,
1.4977,85.1063,26.0231,85.1063,26.0231,-1.00775,0.866056,-1.00775,0.866056,69.4359,133.655,2.34566,0.141697,200.166,137.644,1.4977,-0.97368,64.992,619.507,
1.24808,105.586,46.6189,105.586,46.6189,1.91032,-0.447627,1.91032,-0.447627,64.9536,248.18,2.7509,1.46269,82.5919,59.0068,1.24808,-2.44007,116.498,438.459,
0.732494,43.5176,64.7374,64.7374,43.5176,1.46286,-1.7,-1.7,1.46286,21.2881,268.969,3.17368,-0.237139,742.138,309.733,0.732494,-1.34874,447.913,1529.87,
-1.70539,85.5029,132.877,132.877,85.5029,-1.79741,0.359783,0.359783,-1.79741,58.4655,347.998,3.46444,1.43763,249.748,32.8732,-1.70539,1.0943,218.467,389.857,
-2.36673,101.189,156.864,156.864,101.189,0.298226,-0.423026,-0.423026,0.298226,97.0941,256.488,3.78396,-0.1248,624.517,616.265,-2.36673,0.865462,243.143,3241.03,
-1.05702,257.5,60.2987,257.5,60.2987,-0.602945,1.44133,-0.602945,1.44133,205.45,386.866,3.60835,-0.838383,120.093,100.314,-1.05702,1.03994,32.764,351.935,
1.01662,209.083,258.076,258.076,209.083,-0.818869,1.33516,1.33516,-0.818869,56.6531,760.573,3.01905,-0.516291,133.058,124.364,1.01662,-0.334517,57.6868,313.45,
-0.849804,29.6325,149.563,149.563,29.6325,-2.48622,2.18797,2.18797,-2.48622,120.283,695.471,3.2799,0.29825,283.373,188.302,-0.849804,2.17807,177.044,1092.14,
1.65101,129.527,58.2736,129.527,58.2736,1.20183,-0.992011,1.20183,-0.992011,124.556,270.559,1.88452,0.209814,231.774,31.8371,1.65101,-2.30413,225.759,624.383,
1.18405,80.6032,87.4226,87.4226,80.6032,0.889194,-1.66723,-1.66723,0.889194,21.5974,324.109,3.38633,-0.778032,139.311,119.767,1.18405,-2.20577,53.2974,726.004,
-0.787736,92.4297,221.184,221.184,92.4297,-0.386477,1.22582,1.22582,-0.386477,135.548,381.683,2.84412,-0.839342,388.55,207.034,-0.787736,0.943203,244.946,776.804,
-1.97062,278.141,110.691,278.141,110.691,-0.51677,0.687695,-0.51677,0.687695,304.065,330.253,1.52464,-0.170925,131.577,94.2445,-1.97062,1.48418,225.694,607.049,
-0.742673,68.9626,512.565,512.565,68.9626,1.04557,-0.820811,-0.820811,1.04557,580.279,405.884,0.202978,0.224757,513.585,424.573,-0.742673,-0.629332,622.198,705.203,
-1.0342,90.822,114.504,114.504,90.822,-1.23769,-1.47438,-1.47438,-1.23769,32.626,204.156,2.92109,-0.23669,657.722,505.884,-1.0342,-1.19486,153.29,1161.27,
-1.32312,94.87,256.649,256.649,94.87,-1.14663,0.294465,0.294465,-1.14663,182.666,387.484,2.59109,0.852162,379.746,226.035,-1.32312,0.545254,215.627,847.745,
2.35781,130.113,33.9586,130.113,33.9586,1.51146,-0.161433,1.51146,-0.161433,131.968,158.228,1.64636,1.35003,273.319,55.9756,2.35781,-0.679627,258.012,583.25,
-0.335136,40.2199,92.9819,92.9819,40.2199,1.1318,-0.431545,-0.431545,1.1318,75.952,152.099,2.21545,0.700258,636.155,511.822,-0.335136,0.574423,362.857,1215.15,
-0.778726,93.4894,200.758,200.758,93.4894,-1.32606,1.77793,1.77793,-1.32606,129.117,671.944,3.67237,-0.451864,254.481,45.5896,-0.778726,1.00681,224.226,298.636,
1.04882,50.6076,286.926,286.926,50.6076,-1.04715,0.951288,0.951288,-1.04715,264.883,351.88,4.18067,0.095865,160.249,156.555,1.04882,-1.23635,62.6747,544.578,
0.855152,322.109,270.345,322.109,270.345,-0.148654,1.0354,-0.148654,1.0354,56.3988,696.313,3.21749,-0.886742,135.689,76.6943,0.855152,0.379267,65.7589,208.809,
1.05825,134.966,42.9577,134.966,42.9577,1.57251,-1.08854,1.57251,-1.08854,101.363,305.231,2.57547,0.483967,184.811,132.182,1.05825,-1.08886,66.5693,510.666,
1.23927,417.553,274.775,417.553,274.775,1.38758,0.889089,1.38758,0.889089,167.035,693.198,2.88495,0.498494,342.426,94.0149,1.23927,0.967012,255.17,362.363,
-1.57197,116.083,93.9294,116.083,93.9294,1.67548,-1.56297,1.67548,-1.56297,22.155,547.917,3.13888,0.112516,150.434,52.2387,-1.57197,1.17622,157.655,353.246,
0.962872,195.709,103.516,195.709,103.516,1.54976,-1.58722,1.54976,-1.58722,134.247,706.062,3.84139,-0.0374625,172.889,96.1198,0.962872,-0.51628,76.7702,335.37,
-0.333726,109.516,113.049,113.049,109.516,-1.92182,-1.55861,-1.55861,-1.92182,144.064,174.449,4.54934,0.363214,414.442,368.817,-0.333726,-1.33168,274.486,840.433,
-1.60215,214.227,314.93,314.93,214.227,-1.05714,-0.515926,-0.515926,-1.05714,100.923,538.581,3.11596,0.541209,599.589,57.7605,-1.60215,-1.4177,628.052,201.821,
-1.29756,103.641,28.5677,103.641,28.5677,-0.730909,0.68883,-0.730909,0.68883,80.275,134.444,3.67014,0.0420785,269.15,184.473,-1.29756,1.60166,116.986,999.498,
0.300418,305.28,70.7221,305.28,70.7221,-1.43116,0.710393,-1.43116,0.710393,241.461,475.623,2.74894,0.720763,239.32,46.0986,0.300418,-1.10087,217.521,245.049,
0.871095,175.574,251.73,251.73,175.574,-0.709717,-1.45958,-1.45958,-0.709717,278.995,361.647,1.7569,-0.74986,293.626,58.9704,0.871095,0.51437,308.125,182.912,
0.0510415,188.685,27.0864,188.685,27.0864,-0.769475,1.18009,-0.769475,1.18009,200.307,181.236,1.19122,-0.410615,646.212,42.6756,0.0510415,0.32455,612.892,322.894,
-1.02399,95.0465,114.855,114.855,95.0465,1.45113,-1.80161,-1.80161,1.45113,24.849,551.674,2.99788,-0.35048,218.493,48.5981,-1.02399,0.757394,171.261,293.961,
1.0157,225.499,165.792,225.499,165.792,-1.25347,0.648012,-1.25347,0.648012,59.7282,575.051,3.13335,0.605457,95.4364,75.9664,1.0157,-0.925866,20.6377,257.708,
0.445728,115.032,180.557,180.557,115.032,0.875952,-1.11675,-1.11675,0.875952,75.1884,442.001,2.88502,-0.240798,391.399,205.02,0.445728,-1.02535,191.297,727.096,
0.463722,154.953,424.417,424.417,154.953,0.814446,-0.484308,-0.484308,0.814446,282.065,619.302,2.81506,0.330139,687.304,145.498,0.463722,0.0527546,541.821,650.532,
-1.40454,131.4,30.6213,131.4,30.6213,-1.7926,0.0904855,-1.7926,0.0904855,115.022,178.986,2.23704,1.70212,586.374,324.405,-1.40454,-0.461129,266.15,976.744,
-0.790113,215.744,48.6326,215.744,48.6326,-0.546554,0.643724,-0.546554,0.643724,173.037,238.03,2.6997,-0.0971699,444.498,214.061,-0.790113,1.41016,248.882,1026.78,
0.680283,26.8313,141.95,141.95,26.8313,1.20761,0.0826519,0.0826519,1.20761,118.269,140.89,2.69862,1.12496,819.218,633.709,0.680283,0.456364,206.331,1460.15,
1.99537,69.6086,136.617,136.617,69.6086,1.46484,-0.194355,-0.194355,1.46484,90.2862,259.117,2.51067,1.27049,282.931,160.59,1.99537,-0.550158,151.442,816.951,
1.19251,55.2675,61.7996,61.7996,55.2675,1.19209,-1.38709,-1.38709,1.19209,21.6455,227.382,2.78663,-0.194994,282.887,213.107,1.19251,-1.90582,71.2006,1209.61,
-1.25014,37.3178,130.469,130.469,37.3178,1.03284,-0.0570772,-0.0570772,1.03284,93.1545,160.792,3.13078,0.975759,524.835,50.6271,-1.25014,-1.47611,503.921,284.068,
-2.37345,68.3913,140.507,140.507,68.3913,0.900382,1.4033,1.4033,0.900382,112.987,182.632,4.06092,-0.50292,223.14,76.7215,-2.37345,-0.126231,255.269,396.133,
0.551432,71.4102,28.4577,71.4102,28.4577,-2.12407,1.02809,-2.12407,1.02809,47.271,226.467,2.70014,1.09598,277.618,115.39,0.551432,-2.2471,199.838,761.48,
0.654814,101.224,58.3162,101.224,58.3162,-0.895716,0.0657067,-0.895716,0.0657067,44.978,171.231,2.96581,0.830009,237.243,82.5666,0.654814,-1.0048,189.398,368.561,
-1.52734,30.8105,80.7026,80.7026,30.8105,1.78938,-2.05127,-2.05127,1.78938,62.6884,345.465,2.36074,-0.261889,125.83,40.908,-1.52734,0.320973,85.3676,210.624,
2.11317,38.1942,58.7343,58.7343,38.1942,1.78376,-1.05,-1.05,1.78376,32.665,205.257,2.59869,0.733765,188.637,45.7711,2.11317,-1.24603,158.982,512.087,
-0.744559,30.8638,109.537,109.537,30.8638,0.0981411,0.399435,0.399435,0.0981411,79.0996,117.324,3.00047,-0.301294,834.749,334.906,-0.744559,0.0912681,506.664,1160.23,
0.301268,83.5512,71.3553,83.5512,71.3553,-1.94332,-0.394163,-1.94332,-0.394163,40.8667,199.334,2.63091,1.54916,299.241,40.5504,0.301268,-1.00479,274.499,256.536,
1.8517,30.7384,158.766,158.766,30.7384,1.97754,-0.287238,-0.287238,1.97754,145.53,229.065,2.10534,1.69031,400.602,244.676,1.8517,0.031327,234.526,888.108,
-2.32949,58.1067,103.031,103.031,58.1067,1.00366,-1.67024,-1.67024,1.00366,134.45,288.296,1.22264,-0.666584,289.665,56.0733,-2.32949,2.02317,239.347,1137.15,
-1.89889,33.94,78.8551,78.8551,33.94,2.61162,-1.7423,-1.7423,2.61162,75.3054,458.156,4.38936,0.869313,84.5887,46.4743,-1.89889,1.93631,95.6118,427.35,
-0.580698,173.386,61.2781,173.386,61.2781,-2.11704,-0.701051,-2.11704,-0.701051,128.67,252.23,2.51893,1.41599,413.559,293.684,-0.580698,-2.20913,138.051,940.949,
1.34172,247.811,27.3354,247.811,27.3354,-1.963,2.02703,-1.963,2.02703,221.506,615.953,3.40161,-0.064026,216.733,89.6014,1.34172,-1.7835,202.538,678.205,
-1.94426,100.629,21.871,100.629,21.871,2.02016,-1.10945,2.02016,-1.10945,78.8848,234.096,3.04634,0.910711,110.481,38.5589,-1.94426,0.758533,110.624,256.475,
-0.857579,444.86,611.62,611.62,444.86,-1.54781,-1.29901,-1.29901,-1.54781,170.921,1050.65,3.06972,0.248801,148.032,53.0438,-0.857579,-2.32868,94.9883,228.35,
-0.909573,111.527,65.4367,111.527,65.4367,1.23982,0.306302,1.23982,0.306302,95.2982,170.498,2.12155,0.933513,437.25,280.274,-0.909573,1.78222,453.608,1373.05,
1.0892,109.362,39.5852,109.362,39.5852,-1.41156,0.652943,-1.41156,0.652943,112.174,188.714,1.68005,0.758618,277.581,146.988,1.0892,-1.1053,154.701,668.507,
-2.47153,31.5453,393.223,393.223,31.5453,-1.479,-0.670912,-0.670912,-1.479,416.12,125.791,0.785762,0.808092,401.062,159.733,-2.47153,-0.00750316,314.504,922.326,
-0.88631,84.3316,169.351,169.351,84.3316,2.06581,-1.97341,-1.97341,2.06581,90.8783,915.822,2.87216,0.0924034,49.6823,42.595,-0.88631,1.24548,62.565,137.646,
1.96497,89.7013,90.7385,90.7385,89.7013,2.36829,-0.516282,-0.516282,2.36829,26.6558,402.102,2.84528,1.85201,90.606,40.1915,1.96497,-0.56666,66.7783,229.053,
1.18264,37.6977,50.9988,50.9988,37.6977,-1.95925,0.572205,0.572205,-1.95925,87.3711,143.913,0.350181,1.38704,128.912,121.206,1.18264,-2.09205,53.1462,665.411,
-0.294815,52.7179,138.222,138.222,52.7179,0.764214,0.558177,0.558177,0.764214,86.3263,171.219,3.0022,0.206037,236.243,135.34,-0.294815,0.180402,106.645,369.024,
-1.08195,123.105,27.9678,123.105,27.9678,-0.453644,1.21756,-0.453644,1.21756,97.2099,159.519,2.7996,-0.763916,160.19,143.443,-1.08195,2.32722,138.404,850.716,
0.198627,20.7449,71.2436,71.2436,20.7449,-1.15825,1.74825,1.74825,-1.15825,76.5036,163.614,1.4532,-0.589997,336.146,174.63,0.198627,0.920919,164.475,519.398,
-1.49822,21.3445,217.847,217.847,21.3445,0.94869,0.646975,0.646975,0.94869,196.502,137.934,3.14187,0.301714,277.564,221.121,-1.49822,1.02654,266.624,910.36,
0.653755,174.928,443.545,443.545,174.928,1.12761,0.161469,0.161469,1.12761,310.4,603.652,2.57567,0.96614,272.913,76.3605,0.653755,1.53084,273.23,260.423,
-1.20124,87.3449,35.7192,87.3449,35.7192,1.21161,-0.0265908,1.21161,-0.0265908,55.1279,132.409,3.48952,1.18502,284.285,99.5237,-1.20124,-1.06453,376.685,83.2513,
-0.0399215,85.0989,185.335,185.335,85.0989,0.214187,-2.3854,-2.3854,0.214187,112.765,492.247,3.55589,-2.17122,322.125,58.614,-0.0399215,-1.53328,269.421,354.371,
-1.58379,170.788,50.3449,170.788,50.3449,-2.01995,0.0508231,-2.01995,0.0508231,125.485,291.948,2.7595,1.96913,243.265,119.144,-1.58379,0.483531,142.025,536.758,
0.362177,117.086,45.8026,117.086,45.8026,-0.570498,-0.971321,-0.570498,-0.971321,116.864,117.256,1.77261,-0.400823,595.751,61.0179,0.362177,-0.240068,535.96,399.964,
0.346496,95.1458,29.4767,95.1458,29.4767,-1.57616,0.199913,-1.57616,0.199913,106.498,124.981,1.3148,1.37625,434.674,155.003,0.346496,-2.35925,301.161,1067.37,
1.39425,144.785,65.1379,144.785,65.1379,-1.64051,0.451339,-1.64051,0.451339,141.956,287.416,1.84206,1.18917,100.47,91.0987,1.39425,-1.42354,19.0317,414.918,
-1.83757,511.954,105.352,511.954,105.352,-1.245,-1.34478,-1.245,-1.34478,577.207,220.08,5.30192,-0.099773,490.523,192.543,-1.83757,-0.224957,406.447,779.662,
-0.634259,279.695,324.886,324.886,279.695,-1.28054,0.126298,0.126298,-1.28054,56.2453,757.557,3.03045,1.15425,130.768,30.9325,-0.634259,0.690871,107.347,154.396,
-0.828779,23.0658,92.0729,92.0729,23.0658,-0.924973,1.81503,1.81503,-0.924973,98.1222,180.025,1.42466,-0.890058,115.411,61.667,-0.828779,1.21296,106.052,248.584,
1.66161,89.7945,122.371,122.371,89.7945,-0.400332,2.22205,2.22205,-0.400332,57.3059,414.539,2.68795,-1.82171,118.738,41.1649,1.66161,-0.426132,130.206,199.205,
2.35309,63.6241,36.3147,63.6241,36.3147,1.81367,-1.59344,1.81367,-1.59344,73.8967,264.023,4.73272,0.220222,132.11,129.956,2.35309,-1.94098,21.2302,1137.3,
-1.67516,27.796,132.922,132.922,27.796,2.16883,0.0936124,0.0936124,2.16883,142.81,167.161,4.98001,2.07521,416.11,173.558,-1.67516,1.15979,265.363,1171.35,
-2.15143,145.571,25.8932,145.571,25.8932,1.6004,-2.72599,1.6004,-2.72599,131.35,538.41,2.22855,-1.12559,45.0517,36.7314,-2.15143,0.273557,8.44205,150.684,
-0.271798,53.7549,92.317,92.317,53.7549,1.59386,0.0503861,0.0503861,1.59386,48.9019,182.509,3.5718,1.54347,265.644,34.2459,-0.271798,0.363468,241.957,195.329,
2.10471,27.2022,122.578,122.578,27.2022,1.00855,-1.36943,-1.36943,1.00855,111.743,198.855,2.08481,-0.360876,157.558,50.2455,2.10471,-1.59454,132.893,575.019,
-1.65367,265.168,41.7787,265.168,41.7787,-0.989649,0.369781,-0.989649,0.369781,223.46,260.977,3.08804,0.619869,151.235,31.7961,-1.65367,1.02679,119.848,284.905,
-1.27636,61.0604,109.878,109.878,61.0604,0.858886,-1.05981,-1.05981,0.858886,62.8164,241.959,2.65416,-0.200928,285.473,224.594,-1.27636,-1.64369,64.2089,518.118,
-1.18204,102.677,333.644,333.644,102.677,0.71283,-0.216717,-0.216717,0.71283,315.196,350.459,4.37759,0.496113,646.736,121.118,-1.18204,-0.0190439,585.403,611.624,
0.118912,285.04,133.798,285.04,133.798,-1.67471,0.085169,-1.67471,0.085169,275.942,501.213,1.87718,1.58954,858.225,511.089,0.118912,0.359039,652.802,1216.5,
-0.022948,50.4739,465.6,465.6,50.4739,-0.45306,0.324383,0.324383,-0.45306,418.75,325.445,2.78102,0.128678,115.226,78.2293,-0.022948,-1.82885,67.6463,268.775,
-1.79574,94.5324,30.6423,94.5324,30.6423,-1.32382,0.838678,-1.32382,0.838678,95.8941,161.843,1.68838,0.485139,142.44,134.223,-1.79574,0.525465,113.378,472.071,
1.37606,46.8627,95.8043,95.8043,46.8627,-0.69503,1.36069,1.36069,-0.69503,49.1927,211.198,3.06749,-0.665662,208.156,105.998,1.37606,-1.73333,113.161,733.636,
-0.168587,44.9831,219.376,219.376,44.9831,-0.793067,-0.158066,-0.158066,-0.793067,174.507,208.68,3.07795,0.635001,794.604,73.1249,-0.168587,0.278609,725.298,504.521,
1.53855,51.3959,131.962,131.962,51.3959,-1.23714,-0.000713951,-0.000713951,-1.23714,153.725,147.469,1.30402,1.23642,474.255,79.4826,1.53855,-1.42305,483.566,854.59,
-0.788917,179.5,52.0836,179.5,52.0836,-1.77093,-1.00655,-1.77093,-1.00655,139.004,200.107,2.55875,0.764388,375.144,251.69,-0.788917,-1.32293,162.259,630.095,
-0.204622,48.0185,26.8438,48.0185,26.8438,1.48447,-1.99233,1.48447,-1.99233,40.5175,207.681,2.13782,-0.507865,126.004,123.644,-0.204622,-1.88874,226.034,261.641,
0.609534,67.3363,100.803,100.803,67.3363,1.56679,0.41879,0.41879,1.56679,87.486,174.898,2.11613,1.148,551.199,307.05,0.609534,1.37979,348.01,856.657,
-1.60617,117.514,47.6753,117.514,47.6753,-1.15029,2.09986,-1.15029,2.09986,70.7152,394.73,2.99316,-0.949572,133.035,60.6602,-1.60617,1.46231,166.025,410.857,
-0.088749,459.424,49.5426,459.424,49.5426,-1.04081,-0.901717,-1.04081,-0.901717,413.462,297.551,2.7797,0.139088,747.471,437.555,-0.088749,0.312067,389.891,1147.97,
1.75268,77.3782,52.8172,77.3782,52.8172,1.96485,-2.14232,1.96485,-2.14232,120.931,492.545,5.50952,-0.177474,92.5312,91.1011,1.75268,-1.98852,142.134,593.713,
1.62804,84.4447,119.658,119.658,84.4447,-0.923173,2.2288,2.2288,-0.923173,64.0315,504.028,3.6801,-1.30562,114.235,59.9002,1.62804,-1.99742,82.0136,517.199,
1.20924,46.1767,331.49,331.49,46.1767,1.2549,-1.29771,-1.29771,1.2549,285.606,477.694,3.03711,-0.0428103,664.856,33.5546,1.20924,-2.05136,653.298,784.322,
-0.302214,240.229,46.5522,240.229,46.5522,-0.363585,0.238355,-0.363585,0.238355,196.579,218.578,3.46117,0.12523,366.542,237.935,-0.302214,0.987068,177.981,707.937,
-1.14374,461.535,72.7242,461.535,72.7242,-0.0265625,-0.173497,-0.0265625,-0.173497,500.75,188.171,1.06632,-0.146934,518.877,130.713,-1.14374,-0.978476,575.982,308.143,
1.89948,285.228,38.4693,285.228,38.4693,-0.663138,2.49122,-0.663138,2.49122,261.388,521.682,2.29328,-1.82808,264.089,170.85,1.89948,-0.505889,120.868,769.111,
-0.0609949,196.79,36.2902,196.79,36.2902,0.366698,1.05993,0.366698,1.05993,162.966,177.031,3.47745,-0.693235,293.058,122.741,-0.0609949,1.23923,186.475,457.275,
-1.15824,514.128,224.686,514.128,224.686,-1.84354,-0.950814,-1.84354,-0.950814,289.848,748.45,3.09642,0.892731,184.782,59.1727,-1.15824,-1.14747,125.622,211.456,
0.595761,36.0502,28.3662,36.0502,28.3662,1.11364,-2.20586,1.11364,-2.20586,7.69839,174.223,3.15634,-1.09222,372.196,213.35,0.595761,-1.22522,160.086,814.596,
1.59682,445.645,24.2448,445.645,24.2448,0.171095,0.614032,0.171095,0.614032,422.883,210.05,2.79954,-0.442937,498.361,225.318,1.59682,-0.00785131,527.224,777.504,
-0.383128,220.859,135.047,220.859,135.047,0.0970496,0.0936283,0.0970496,0.0936283,251.683,251.646,4.65078,0.00342128,889.471,337.88,-0.383128,0.349947,738.635,1064.83,
1.05548,111.149,203.533,203.533,111.149,0.927592,-0.908247,-0.908247,0.927592,207.821,395.031,4.47614,0.019345,376.985,151.125,1.05548,-0.708629,230.953,675.297,
0.310207,385.948,253.157,385.948,253.157,0.445561,0.153433,0.445561,0.153433,134.695,631.435,3.21381,0.292128,246.892,81.1127,0.310207,0.0684934,207.83,261.011,
1.10179,232.082,124.359,232.082,124.359,-0.821597,1.78912,-0.821597,1.78912,107.869,672.74,3.17464,-0.967518,206.019,122.375,1.10179,-1.26592,126.7,559.605,
-1.89491,108.535,35.7651,108.535,35.7651,1.1456,-2.02533,1.1456,-2.02533,81.9462,314.655,2.52721,-0.879726,260.766,78.2969,-1.89491,0.2765,197.908,467.484,
